14076,FORMA BWB TRAD.ESP.PORTA JOIA COR.DEC1UN,4.74,4.592787
24582,FORMA ESP.BWB SP 1018 TRUFA HELICE 1UN,5.7,5.4908
24579,FORMA ESP.BWB SP 1078 BOLO BOMBOM PQ.1UN,5.7,5.583391
24578,FORMA ESP.BWB SP 834 SUPER TRUFA 1UN,5.7,5.583391
24583,FORMA ESP.BWB SP 847 MIN.TRUFA ALONG.1UN,5.7,5.583391
24581,FORMA ESP.BWB SP 9419 ESFERA DE 50MM 1UN,5.7,5.583391
24580,FORMA ESP.BWB SP 960 TRUFA DA PAZ 1UN,5.7,5.583391
24586,FORMA ESP.TRAD.BWB ABACAXI 1UN,4.74,4.632313
22823,FORMA ESP.TRAD.BWB ALPINO 1UN,4.74,4.65497
22822,FORMA ESP.TRAD.BWB CONCHINHA 1UN,4.74,4.558
25605,FORMA ESP.TRAD.BWB CONE MEDIO 1UN,4.74,4.749509
27158,FORMA ESP.TRAD.BWB JOYSTICK 1UN,4.74,0
27159,FORMA ESP.TRAD.BWB MINI BOCA 1UN,4.74,0
27160,FORMA ESP.TRAD.BWB MINI TRUFA FOLHA 1UN,4.74,0
22818,FORMA ESP.TRAD.BWB SP 41 TRUFA PEQ.1UN,5.7,5.4908
22817,FORMA ESP.TRAD.BWB SP 42 TRUFA GDE.1UN,5.7,6.075068
22816,FORMA ESP.TRAD.BWB SP 813 MINI TRUFA 1UN,5.7,5.696076
17476,FORMA ESP.TRAD.BWB TRUFA CONCAVA 1UN,4.74,4.719243
24588,FORMA SIMP.TRAD.BWB ALIANCAS 1UN,0.605,0.513582
16874,FORMA SIMP.TRAD.BWB ALPINO 1UN,0.605,0.516094
25607,FORMA SIMP.TRAD.BWB APLIQUE FLORES 1UN,0.605,0.47954
16881,FORMA SIMP.TRAD.BWB BB.RT.MD.BLISTER 1UN,0.605,0.513582
27161,FORMA SIMP.TRAD.BWB BOMBOM DETALHA.2 1UN,0.605,0
13860,FORMA SIMP.TRAD.BWB BOMBOM DIAMANTE 1UN,0.605,0.521601
17473,FORMA SIMP.TRAD.BWB BOMBOM LISO GDE.1UN,0.605,0.526576
13857,FORMA SIMP.TRAD.BWB BOMBOM LISO PEQ.1UN,0.605,0.516094
13859,FORMA SIMP.TRAD.BWB BOMBOM MINI 1UN,0.605,0.597786
16875,FORMA SIMP.TRAD.BWB BOMBOM PEQUENO 1UN,0.605,0.526576
13858,FORMA SIMP.TRAD.BWB BOMBOM ROSA 1UN,0.605,0.516094
20532,FORMA SIMP.TRAD.BWB BORBOLETA MEDIA 1UN,0.605,0.50456
22827,FORMA SIMP.TRAD.BWB CEREJAO 1UN,0.605,0.558249
16877,FORMA SIMP.TRAD.BWB COPINHO LICOR 1UN,0.605,0.50456
14084,FORMA SIMP.TRAD.BWB CORACAO RISCADO 1UN,0.605,0.558249
13863,FORMA SIMP.TRAD.BWB FLORZINHA APLIQUE1UN,0.605,0.50456
13842,FORMA SIMP.TRAD.BWB FUNDO DO MAR 1UN,0.605,0.526576
27162,FORMA SIMP.TRAD.BWB HELICOPTERO 1UN,0.605,0
20547,FORMA SIMP.TRAD.BWB I LOVE YOU 1UN,0.605,0.516094
20544,FORMA SIMP.TRAD.BWB OVOS FRITOS 1UN,0.605,0.50456
17469,FORMA SIMP.TRAD.BWB PIR.BIGODE HANDL.1UN,0.605,0.516094
20538,FORMA SIMP.TRAD.BWB PIR.COROA RAINHA 1UN,0.605,0.521601
13827,FORMA SIMP.TRAD.BWB PIRULITAO 1UN,0.605,0.558249
25602,FORMA SIMP.TRAD.BWB PIRULITO BOLA 1UN,0.605,0.526576
20553,FORMA SIMP.TRAD.BWB PIRULITO OREO 1UN,0.605,0.526576
13840,FORMA SIMP.TRAD.BWB PORTA RETRATO MD.1UN,0.605,0.558249
20546,FORMA SIMP.TRAD.BWB PORT.RET.CAMAFEU 1UN,0.605,0.523948
16865,FORMA SIMP.TRAD.BWB PRESTIGIO 1 1UN,0.605,0.521601
16879,FORMA SIMP.TRAD.BWB QUADRADO MEDIO 1UN,0.605,0.513582
16859,FORMA SIMP.TRAD.BWB SORVETE PALITO 1UN,0.605,0.513582
22832,FORMA SIMP.TRAD.BWB SP 10 BOMBOM 1UN,1.723,1.65996
22831,FORMA SIMP.TRAD.BWB SP 12 CEREJAO 1UN,1.723,1.65996
22830,FORMA SIMP.TRAD.BWB SP 90 TRUFA GDE.1UN,1.723,1.65996
22829,FORMA SIMP.TRAD.BWB SP91 TRUFA MEDIA 1UN,1.723,1.65996
16853,FORMA SIMP.TRAD.BWB TABLET MEDIO 1UN,0.605,0.516094
16867,FORMA SIMP.TRAD.BWB TRUFA PAZ 1 1UN,0.605,0.597786
14080,FORMA SIMP.TRAD.SABONETE COR.DEC.1UN,0.605,0.46746
25610,FORMA SIMP.TR.BWB CONE INCLINADO 1UN,0.605,0.526576
25609,FORMA SIMP.TR.BWB PLAQ.RED LISA 30X3 1UN,0.605,0.47954
25608,FORMA SIMP.TR.BWB PLAQ.RED LISA 35X4 1UN,0.605,0.47954
7460,PALITOS P/PIRULITO BWB CRIST.GRAND.50UN,3.09,2.8408
16899,PALITOS P/PIRULITO BWB GDE.AMARELO 50UN,3.09,2.745765
7462,PALITOS P/PIRULITO BWB GDE.AZUL 50UN,3.09,3.18712
7461,PALITOS P/PIRULITO BWB GDE.BRANCO50UN,3.09,2.8408
16903,PALITOS P/PIRULITO BWB GDE.LARANJA 50UN,3.09,2.745765
27163,PALITOS P/PIRULITO BWB GDE.VERMELHO 50UN,3.09,0
17463,PLACA DE TEXTURA BWB BOLINHAS 1UN,4.24,4.3884
17461,PLACA DE TEXTURA BWB CORACAO 1UN,4.24,4.855363
17464,PLACA DE TEXTURA BWB MATELASSE 1UN,4.24,4.3884
13848,TIRA DE ACETATO BWB 10CMX4M 1UN,5.17,4.1658
13274,TIRA DE ACETATO BWB 15CMX4M 1UN,7.43,6.1374
16905,TIRA DE ACETATO BWB 5CMX4M 1UN,3.7,2.638616
15995,ADAPTADOR PARA MATRIZ GRANDE PLAST.1UN,2.552,2.70512
23219,ALISADOR DE BOLO AJUSTAVEL DOUPAN 1UN,9.68,10.2608
8857,ALISADOR DE BOLO 1UN,5.544,5.87664
16016,ARO CORTADOR QUAD.LISO 4.6X4CM INOX 1UN,1.925,2.0405
16017,ARO CORTADOR QUAD.LISO 6.3X4CM INOX 1UN,2.42,2.5652
16019,ARO CORTADOR QUAD.LISO 7.4X4CM INOX 1UN,2.53,2.6818
8820,ARO CORTADOR RED.LISO INOX 1X2.4X4CM 1UN,1.331,1.41086
8821,ARO CORTADOR RED.LISO INOX 2X3.7X4CM 1UN,1.496,1.58735
8822,ARO CORTADOR RED.LISO INOX 3X5X4CM 1UN,1.694,1.79564
8823,ARO CORTADOR RED.LISO INOX 4X6.3X4CM 1UN,1.804,1.91224
8824,ARO CORTADOR RED.LISO INOX 5X7.4X4CM 1UN,2.09,2.2154
8825,ARO CORTADOR RED.LISO INOX 6X8.7X4CM 1UN,2.398,2.54188
8826,ARO CORTADOR RED.LISO INOX 7X10X4CM 1UN,2.706,2.86836
19169,ARO CORTADOR RED.P/BOLO INOX 15X10CM 1UN,8.184,8.958504
19170,ARO CORTADOR RED.P/BOLO INOX 20X10CM 1UN,10.164,11.125884
16026,ARO CORTADOR RED.P/BOLO INOX 20X5CM 1UN,5.7975,6.457714
19171,ARO CORTADOR RED.P/BOLO INOX 25X10CM 1UN,13.52,14.112771
15993,ASSADEIRA ROCAMBOLE 43X31X1.8CM 1UN,25.52,27.0512
12274,ASSADEIR.BANHO MARIA S/P 58X23.5X5.5 1UN,29.886,33.772864
8763,BAILARINA PLASTICA DOUPAN 1UN,34.76,36.8456
8754,BAILAR/SUP.GIRAT.P/COROA BOLO 30CM 1UN,49.48,52.931692
8770,BISTURI CORTADOR DE PESTANA 1UN,2.635,2.7931
11194,CONCHA PARA BRIGADEIRO 3.3CM 1UN,30.8,32.648
16004,CONE PARA PIZZA 12X5.5CM 1UN,5.027,5.328973
8772,COPO MEDIDOR GRANDE PLAST.500ML 1UN,3.432,3.63792
8845,CORTADOR DE CAMADAS ATE 30CM 1UN,11.232,11.90592
10191,ESPATULA DE SILICONE GRANDE DOUPAN 1UN,10.472,11.10032
8799,ESPATULA DOUPAN C/DEGRAUS 25CM 1UN,11.352,12.03312
10183,ESPATULA DOUPAN 25CM 1UN,10.472,11.10032
23221,ESPATULA ESTRIADA PLAST.DOUPAN 10CM 1UN,1.76,1.8656
8844,ESPATULA SILICONE PEQ.1UN,5.456,5.78336
8804,FORMA ARTISTICA CORACAO PEQ.1UN,17.323333,18.366267
8807,FORMA BOLO INGLES PEQ. 1UN,5.918,6.27308
8854,FORMA CUPCAKE PQ.24 ANTIAD.1UN,25.52,27.0512
12283,FORMA QUADRADA FIXA 15X6.8 1UN,11.088,11.206546
12284,FORMA QUADRADA FIXA 20X6.8 1UN,13.552,14.36512
24026,FORMA RED.DESM.C/ANTIADEREN.25X6.5CM 1UN,17.16,19.112518
10184,FORMA REDOND.CUPCAKE GRAND.DOUPAN 12UN,15.334,17.504484
12613,FORMA REDON.RETA ALUM.15X10CM 1UN,8.107,8.59342
12612,FORMA REDON.RETA ALUM.20X10CM 1UN,11.088,11.75328
16804,FORMA REDON.RETA F/FALSO ALUM.15X5CM 1UN,5.731,6.07486
8780,FORMA REDON.RETA F.FALSO ALUM.20X5CM 1UN,7.81,8.2786
8781,FORMA REDON.RETA F.FALSO ALUM.25X5CM 1UN,10.967,11.62502
8782,FORMA REDON.RETA F.FALSO ALUM.30X5CM 1UN,16.016,16.97696
16032,FORMA REDON.RETA F.FIXA 35X5CM 1UN,16.346,17.32676
16803,FORMA REDON.RETA F.FIXO ALUM.15X5CM 1UN,5.148,5.45688
16823,FORMA REDON.RETA F.FIXO ALUM.17X5CM 1UN,5.874,6.22644
15988,FORMA REDON.RETA F.FIXO ALUM.25X10CM 1UN,15.334,16.25404
15990,FORMA REDON.RETA F.FIXO ALUM.30X10CM 1UN,19.700667,20.88306
16029,FORMA REDON.RETA F.FIXO 20X5CM 1UN,6.985,7.4041
16842,FORMA REDON.RETA F.FIXO 23X5CM 1UN,8.294,8.79164
16030,FORMA REDON.RETA F.FIXO 25X5CM 1UN,9.504,10.07424
12614,FORMA REDO.RETA F/FALSO ALUM.15X10CM 1UN,8.36,8.8616
8785,FORMA REDO.RETA F/FALSO ALUM.20X10CM 1UN,11.836,12.54616
8786,FORMA REDO.RETA F/FALSO ALUM.25X10CM 1UN,17.27,18.3062
8787,FORMA REDO.RETA F/FALSO ALUM.30X10CM 1UN,22.122,23.4472
8759,FORMA TORTA MACA CRESPA F/FALSO GRAND1UN,8.107,8.59342
8760,FORMA TORTA MACA CRESPA F/FALSO PEQ.1UN,4.114,4.36084
27278,FORMA TORTA SUICA ALUM.8X5.8X11.9CM 1UN,3.146,3.33476
8812,FORMA TORTA SUICA 13X6X14.5CM 1UN,4.532,4.80392
8814,FORMA TORTA SUICA 18X8X24.7CM 1UN,8.602,9.11812
12276,FORMA TORTA SUICA 20X8X22 1UN,10.308,10.92542
16826,FORMA TORTA SUICA 23X10X25.9CM 1UN,15.8625,16.81425
8791,FORMINHA BOMBOCADO N0 12UN,6.006,6.854991
8793,FORMINHA BOMBOCADO N4 12UN,18.358,19.4616
27277,FORMINHA BRIOCHE ALUM.3.9X3.8X8.4CM 1UN,10.185833,10.796983
8856,FORMINHA CUPCAKE SILICONE 12 1UN,12.144,12.87264
16033,FORMINHA EMPADA CRESPA N00 12UN,2.915,3.0899
16099,FORMINHA EMPADA CRESPA N1 ALUM.12UN,4.268,4.853676
16816,FORMINHA EMPADA CRESPA N3 ALUM.12UN,6.886,7.537666
8784,FORMINHA EMPADA LISA N00 12UN,6.127,6.49462
16813,FORMINHA PAO DE MEL RED.F.FALSO N2 12UN,15.0475,15.95035
8775,FORMINHA PAO DE MEL REDOND.N2 12UN,12.892,14.358892
8794,FORMINHA QUINDIM MINI N0 FESTA 12UN,8.536,9.04816
8801,FORMINHA TORTA CRESPA F/FALSO MEDIA 12UN,10.967,11.62396
8800,FORMINHA TORTA CRESPA F/FALSO PEQ.12UN,8.646,9.16476
8795,FORMINHA TORTA MACA CRESPA 7.5X2X9 12UN,10.208,11.463659
8796,FORMIN.TORTA MACA CRESPA 8.4X1.9X10 12UN,12.221333,12.95426
8774,JOGO DE BICO INOX 16PCS,20.89,22.1434
10187,KIT CORTADOR PLAST.CORACAO DOUPAN 5PCS,7.172,7.60232
10189,KIT CORT.PLAST.RED.LISO/CRESPO 6PCS,6.072,6.43632
8848,KIT PARA CONFEITAR 1UN,6.6,6.996
23210,KIT P/CONF.6 BICOS+MAT.+SAQ.1UN,9.24,9.7944
8847,MEDIDOR COLHER 1UN,2.552,2.70512
8846,MEDIDOR XICARA 1UN,5.368,5.69008
15997,PAO DURO COM CABO GRANDE 1UN,3.432,3.63792
8861,PAO DURO COM CABO JOLY GRAND.1UN,7.788,8.25528
15998,PAO DURO COM CABO PEQUENO 1UN,2.904,3.07824
10190,PINCEL DE SILICONE DOUPAN 1UN,6.6,6.996
16000,RAPA COCO TUBULAR INOX 12CM 1UN,6.49,6.8794
23218,ROLINHO PASTA PLASTICO DOUPAN 22CM 1UN,10.56,11.1936
8849,SUPORTE ROSA 3.8CM 1UN,1.76,1.8656
8850,SUPORTE ROSA 5.08CM 1UN,3.3,3.498
8779,TRINCHA MESTRE CUCA 1UN,5.918,6.27308
15995,ADAPTADOR PARA MATRIZ GRANDE PLAST.1UN,2.552,2.946692
8857,ALISADOR DE BOLO 1UN,5.544,6.174814
16016,ARO CORTADOR QUAD.LISO 4.6X4CM INOX 1UN,1.925,2.0405
16017,ARO CORTADOR QUAD.LISO 6.3X4CM INOX 1UN,2.42,2.5652
16019,ARO CORTADOR QUAD.LISO 7.4X4CM INOX 1UN,2.53,2.6818
8820,ARO CORTADOR RED.LISO INOX 1X2.4X4CM 1UN,1.331,1.482445
8822,ARO CORTADOR RED.LISO INOX 3X5X4CM 1UN,1.694,1.79564
8823,ARO CORTADOR RED.LISO INOX 4X6.3X4CM 1UN,1.804,1.91224
8824,ARO CORTADOR RED.LISO INOX 5X7.4X4CM 1UN,2.09,2.2154
8825,ARO CORTADOR RED.LISO INOX 6X8.7X4CM 1UN,2.398,2.54188
8826,ARO CORTADOR RED.LISO INOX 7X10X4CM 1UN,2.706,2.86836
15993,ASSADEIRA ROCAMBOLE 43X31X1.8CM 1UN,25.52,29.466925
8763,BAILARINA PLASTICA DOUPAN 1UN,34.76,38.715101
8767,BANDEJA CANTO LISO INOX 30X20 1UN,16.468,19.014365
8768,BANDEJA CANTO LISO INOX 35X25 1UN,22.143,24.661942
8770,BISTURI CORTADOR DE PESTANA 1UN,2.635,2.5864
16839,CANETA DE CONFEITAR DE SILICONE 15CM 1UN,7.216,7.983017
11194,CONCHA PARA BRIGADEIRO 3.3CM 1UN,30.8,33.374916
16004,CONE PARA PIZZA 12X5.5CM 1UN,5.027333,5.502737
11195,CONFEITADOR DE SERINGA KIT 1UN,12.13,14.00314
8772,COPO MEDIDOR GRANDE PLAST.500ML 1UN,3.432,3.962793
8845,CORTADOR DE CAMADAS ATE 30CM 1UN,11.232,12.510012
10191,ESPATULA DE SILICONE GRANDE DOUPAN 1UN,10.472,12.0916
8799,ESPATULA DOUPAN C/DEGRAUS 25CM 1UN,11.352,12.03312
10183,ESPATULA DOUPAN 25CM 1UN,10.472,11.10032
23221,ESPATULA ESTRIADA PLAST.DOUPAN 10CM 1UN,1.76,2.009123
8844,ESPATULA SILICONE PEQ.1UN,5.456,5.78336
15985,FORMA ARTISTICA CORACAO MEDIO 1UN,18.245,19.345
8804,FORMA ARTISTICA CORACAO PEQ.1UN,17.326667,19.456102
16836,FORMA BOLO INGLES C/A.A.N1 25X13X6CM 1UN,8.448,9.40924
8807,FORMA BOLO INGLES PEQ. 1UN,5.918,6.645957
8854,FORMA CUPCAKE PQ.24 ANTIAD.1UN,25.52,28.423745
8755,FORMA P/CUPCAKE DOUPAN PEQ.12 1UN,19.899,22.162836
8811,FORMA PIZZA ALUM.35X1.5CM 1UN,13.101,14.340503
12280,FORMA QUADRADA F.FALSO 20X6.8 1UN,18.744,16.8487
12284,FORMA QUADRADA FIXA 20X6.8 1UN,13.552,13.634536
12285,FORMA QUADRADA FIXO 25X6.8 1UN,15.664,17.590787
10185,FORMA REDOND.CUPCAKE PEQ.DOUPAN 12UN,12.034,12.75604
12613,FORMA REDON.RETA ALUM.15X10CM 1UN,8.107,9.02944
12612,FORMA REDON.RETA ALUM.20X10CM 1UN,11.088,11.75328
16804,FORMA REDON.RETA F/FALSO ALUM.15X5CM 1UN,5.731,6.07486
8780,FORMA REDON.RETA F.FALSO ALUM.20X5CM 1UN,7.81,8.2786
8781,FORMA REDON.RETA F.FALSO ALUM.25X5CM 1UN,10.967,12.214859
8782,FORMA REDON.RETA F.FALSO ALUM.30X5CM 1UN,16.016,18.491881
16032,FORMA REDON.RETA F.FIXA 35X5CM 1UN,16.346,18.65973
16803,FORMA REDON.RETA F.FIXO ALUM.15X5CM 1UN,5.148,5.45688
16823,FORMA REDON.RETA F.FIXO ALUM.17X5CM 1UN,5.874,6.782473
15988,FORMA REDON.RETA F.FIXO ALUM.25X10CM 1UN,15.334,16.25404
15990,FORMA REDON.RETA F.FIXO ALUM.30X10CM 1UN,19.701,21.942641
16029,FORMA REDON.RETA F.FIXO 20X5CM 1UN,6.985,7.779775
16842,FORMA REDON.RETA F.FIXO 23X5CM 1UN,8.294,9.576751
16030,FORMA REDON.RETA F.FIXO 25X5CM 1UN,9.504,10.07424
12614,FORMA REDO.RETA F/FALSO ALUM.15X10CM 1UN,8.36,9.311227
8785,FORMA REDO.RETA F/FALSO ALUM.20X10CM 1UN,11.836,13.182737
8786,FORMA REDO.RETA F/FALSO ALUM.25X10CM 1UN,17.27,19.940979
8787,FORMA REDO.RETA F/FALSO ALUM.30X10CM 1UN,22.12,24.637996
8759,FORMA TORTA MACA CRESPA F/FALSO GRAND1UN,8.107,8.59342
8758,FORMA TORTA MACA CRESPA F/FALSO MEDIA1UN,7.084,7.50904
8760,FORMA TORTA MACA CRESPA F/FALSO PEQ.1UN,4.114,4.36084
27278,FORMA TORTA SUICA ALUM.8X5.8X11.9CM 1UN,3.146,0
16007,FORMA TORTA SUICA 11X6X13.4CM 1UN,3.927,4.53435
8812,FORMA TORTA SUICA 13X6X14.5CM 1UN,4.532,4.80392
8813,FORMA TORTA SUICA 15X8X19CM 1UN,7.469,7.91714
8814,FORMA TORTA SUICA 18X8X24.7CM 1UN,8.602,9.11812
12276,FORMA TORTA SUICA 20X8X22 1UN,10.307,11.480097
16826,FORMA TORTA SUICA 23X10X25.9CM 1UN,15.8625,16.81372
8793,FORMINHA BOMBOCADO N4 12UN,18.36,21.199559
27277,FORMINHA BRIOCHE ALUM.3.9X3.8X8.4CM 1UN,10.185833,0
8856,FORMINHA CUPCAKE SILICONE 12 1UN,12.144,14.022192
16096,FORMINHA EMPADA LISA N0 ALUM.12UN,7.678,8.404618
8784,FORMINHA EMPADA LISA N00 12UN,6.127,6.824149
8790,FORMINHA EMPADA LISA N02 12UN,8.921,10.093918
16815,FORMINHA EMPADA LISA N03 12UN,10.67,11.3102
8789,FORMINHA EMPADA LISA N04 12UN,13.002,14.78516
16097,FORMINHA EMPADA LISA N1 ALUM.12UN,8.107,9.360829
16098,FORMINHA EMPADA LISA N5 ALUM.12UN,14.454,16.098621
16813,FORMINHA PAO DE MEL RED.F.FALSO N2 12UN,15.0475,16.90126
8817,FORMINHA QUICHE F/FALSO N1 12UN,23.638,25.87611
8794,FORMINHA QUINDIM MINI N0 FESTA 12UN,8.536,9.04975
8801,FORMINHA TORTA CRESPA F/FALSO MEDIA 12UN,10.966,11.6229
8800,FORMINHA TORTA CRESPA F/FALSO PEQ.12UN,8.646,9.611218
8796,FORMIN.TORTA MACA CRESPA 8.4X1.9X10 12UN,12.221,12.95532
16012,FORM.QUAD.CONICA FESTA 2.1X1.7X3.7CM 12U,6.402,7.130439
23987,JOGO CORTADOR PLAST.RED.CRESPO 6PCS,6.072,6.762891
8774,JOGO DE BICO INOX 16PCS,20.89,22.14128
10187,KIT CORTADOR PLAST.CORACAO DOUPAN 5PCS,7.172,8.753404
10188,KIT CORT.PLAST.RED.LISO/CRESPO 5PCS,6.072,6.646632
10189,KIT CORT.PLAST.RED.LISO/CRESPO 6PCS,6.072,8.039374
23220,KIT ESTECAS PLAST.DOUPAN 14UN,8.8,9.735387
8848,KIT PARA CONFEITAR 1UN,6.6,7.350968
23210,KIT P/CONF.6 BICOS+MAT.+SAQ.1UN,9.24,9.7944
8847,MEDIDOR COLHER 1UN,2.552,2.842374
8846,MEDIDOR XICARA 1UN,5.368,6.104195
15997,PAO DURO COM CABO GRANDE 1UN,3.432,3.63792
8861,PAO DURO COM CABO JOLY GRAND.1UN,7.788,8.674143
15998,PAO DURO COM CABO PEQUENO 1UN,2.904,4.198386
10190,PINCEL DE SILICONE DOUPAN 1UN,6.6,6.996
16000,RAPA COCO TUBULAR INOX 12CM 1UN,6.49,7.10419
23218,ROLINHO PASTA PLASTICO DOUPAN 22CM 1UN,10.56,11.76155
16814,ROLO DE MASSA GIRATORIO POLIET.30X6CM 1U,46.64,75.332844
8841,ROLO DE MASSA GIRAT.POLIETILENO 35X7 1UN,86.24,99.577884
23215,ROLO MODELADOR N7 DOUPAN 25CM 1UN,12.144,13.862949
8849,SUPORTE ROSA 3.8CM 1UN,1.76,1.947077
8850,SUPORTE ROSA 5.08CM 1UN,3.3,3.498
16832,TAPETE SILICONE 53 CAVIDADES 3.8CM 1UN,25.253333,27.645042
8779,TRINCHA MESTRE CUCA 1UN,5.918,6.591368
13690,COPO RIOPLASTIC 300ML ACAI 50UN,4.6739,4.849394
17624,COPO RIOPLASTIC 330ML POST MIX 50UN,3.085,3.00245
17625,COPO RIOPLASTIC 440ML POST MIX 50UN,4.67225,4.737355
13692,COPO RIOPLASTIC 500ML ACAI 50UN,6.54225,6.580904
17619,POTE C/TAMPA 250ML RIOPLASTIC 25UN,4.402773,4.666967
17620,POTE C/TAMPA 500ML RIOPLASTIC 25UN,7.591917,8.047415
19979,BEB.CERVEJA E.GALICIA P.MALTE LATA 350ML,2.669501,3.070967
27156,BEB.CERVEJA E.GALICIA P.MALTE LATA 473ML,3.789982,0
19972,BEB.CERVEJA E.GALICIA P.MALTE VIDR.600ML,5.183997,7.509533
27157,BEB.CERVEJA E.GALICIA VD.OHARAS IR.330ML,13.500208,0
19970,BEB.CERVEJA E.GALICIA 0.0% LATA 330ML,2.916503,3.818277
19981,BEB.CERVEJA E.GALICIA 111 ANIV.750ML,22.49,17.53
9004,ACUCAR CRISTAL MIX AMARELO 500G,3.736,4.0749
15866,ACUCAR CRISTAL MIX AMARELO 80G,0.94875,1.054378
9003,ACUCAR CRISTAL MIX AZUL 500G,3.736,3.666598
15753,ACUCAR CRISTAL MIX AZUL 80G,0.94875,0.973975
9005,ACUCAR CRISTAL MIX INCOLOR 500G,3.558,3.728116
9006,ACUCAR CRISTAL MIX PRETO 500G,3.736,4.075127
12494,ACUCAR CRISTAL MIX ROSA 500G,3.736,3.665262
9007,ACUCAR CRISTAL MIX VERDE 500G,3.736,3.664924
9007,ACUCAR CRISTAL MIX VERDE 500G,3.736,4.234872
15737,ACUCAR CRISTAL MIX VERDE 80G,0.94875,1.058843
9008,ACUCAR CRISTAL MIX VERMELHO 500G,3.736,4.075127
9008,ACUCAR CRISTAL MIX VERMELHO 500G,3.736,4.234872
15725,ACUCAR CRISTAL MIX VERMELHO 80G,0.94875,0.973975
9000,ACUCAR DE CONFEITEIRO MIX 1KG,4.435,5.078641
8999,ACUCAR IMPALPAVEL MIX 1KG,4.677,5.380776
9042,AROMA MIX ABACAXI 30ML,1.23625,1.410372
9035,AROMA MIX BAUNILHA BRANCO 30ML,1.236333,1.410263
9034,AROMA MIX BAUNILHA 30ML,1.236389,1.410372
9041,AROMA MIX COCO 30ML,1.23625,1.48194
9036,AROMA MIX LARANJA 30ML,1.236458,1.410372
9037,AROMA MIX LIMAO 30ML,1.236458,1.467201
9038,AROMA MIX MARACUJA 30ML,1.23625,1.388042
9040,AROMA MIX MENTA 30ML,1.236458,1.466968
9039,AROMA MIX MORANGO 30ML,1.236333,1.410042
15733,CARBOXI METIL CELULOSE CMC 50G,4.2665,4.762838
15764,CONFEITO AZUL GRANULADO MACIO 150G,1.219167,1.383024
15739,CONFEITO BRANCO GRANULADO MACIO 150G,1.219167,1.369602
15765,CONFEITO MESCLADO GRANULADO MACIO 150G,1.219167,1.390753
24235,CONFEITO MICANGA AZUL BEBE 500G,5.144,5.867352
24236,CONFEITO MICANGA ROSA BEBE 500G,5.144,5.867352
15729,CONFEITO MISTO GRANULADO MACIO MIX 150G,1.219167,1.390753
15741,CONFEITO MISTO GRANULADO MACIO MIX 500G,3.771389,3.960719
15760,CONFEITO ROSA GRANULADO MACIO 150G,1.219167,1.406762
15719,CONFEITO ROSA GRANULADO MACIO 500G,3.771389,3.949044
15738,CONFEITO VERDE GRANULADO MACIO 150G,1.219167,1.39064
15763,CONFEITO VERMELHO GRANULADO MACIO 150G,1.219167,1.390753
8966,CORANT.ART.ALIM.AM.DAMASCO SOFTGEL 25G,2.58,2.942801
8967,CORANT.ART.ALIM.AM.GEMA SOFTGEL 25G,2.58,2.942801
8968,CORANT.ART.ALIM.AZUL ANIS SOFTGEL 25G,2.58,2.942801
24229,CORANT.ART.ALIM.AZUL BEBE SOFTGEL 25G,2.58,2.880141
8969,CORANT.ART.ALIM.AZUL JEANS SOFTGEL 25G,2.58,2.942801
25770,CORANT.ART.ALIM.FOSCO AVELUD.LARANJA 3G,3.570833,4.118837
25769,CORANT.ART.ALIM.FOSCO AVELUD.LILAS 3G,3.570833,4.118837
25766,CORANT.ART.ALIM.FOSCO AVELUD.ROSA 3G,3.570833,4.118837
25767,CORANT.ART.ALIM.FOSCO AVELUD.TURQUESA 3G,3.570833,4.077448
25768,CORANT.ART.ALIM.FOSCO AVELUD.VDE.MUSG.3G,3.570833,4.118837
8979,CORANT.ART.ALIM.GEL AMARELO DAMASCO 15G,1.469167,1.675795
8980,CORANT.ART.ALIM.GEL AMARELO GEMA 15G,1.469167,1.694259
8982,CORANT.ART.ALIM.GEL AZUL JEANS 15G,1.469167,1.694259
8986,CORANT.ART.ALIM.GEL LARANJA 15G,1.469167,1.694259
23107,CORANT.ART.ALIM.GEL MARFIM 15G,1.469167,1.640114
8992,CORANT.ART.ALIM.GEL MARROM CHOC.15G,1.469167,1.675795
8985,CORANT.ART.ALIM.GEL PINK 15G,1.469167,1.694259
8989,CORANT.ART.ALIM.GEL PRETO AMEIXA 15G,1.469167,1.675795
8984,CORANT.ART.ALIM.GEL ROSA CEREJA 15G,1.469167,1.675795
15720,CORANT.ART.ALIM.GEL ROXO BATATA 15G,1.469167,1.675795
8987,CORANT.ART.ALIM.GEL VERDE FOLHA 15G,1.469167,1.675795
8996,CORANT.ART.ALIM.GEL VERDE HORTELA 15G,1.469167,1.694259
8988,CORANT.ART.ALIM.GEL VERDE LIMAO 15G,1.469167,1.675795
8991,CORANT.ART.ALIM.GEL VERM.MORANGO 15G,1.469167,1.640114
8990,CORANT.ART.ALIM.GEL VERM.NATAL 15G,1.469167,1.675795
8995,CORANT.ART.ALIM.GEL VIOLETA 15G,1.469167,1.675795
8977,CORANT.ART.ALIM.LARANJA SOFTGEL 25G,2.58,2.942801
12495,CORANT.ART.ALIM.LILAS SOFTGEL 25G,2.58,2.942801
8973,CORANT.ART.ALIM.MARROM CHOC.SOFTGEL 25G,2.58,2.942801
15757,CORANT.ART.ALIM.PINK SOFTGEL 25G,2.58,2.942801
